epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,7.62078,0,17.9104,0,0,0,0,0,3.49877,5.25233,3.16206,0.000106395,0.000106395,0.000106395
17,8.07079,0,17.9109,0,0,0,0,0,3.49877,5.25233,3.16206,0.000112168,0.000112168,0.000112168
18,8.51651,0,17.9227,0,0,0,0,0,3.49877,5.25233,3.16206,0.000117777,0.000117777,0.000117777
19,8.96392,0,17.9044,0,0,0,0,0,3.49877,5.25233,3.16206,0.000123221,0.000123221,0.000123221
20,9.40807,0,17.9158,0,0,0,0,0,3.49877,5.25233,3.16206,0.000128499,0.000128499,0.000128499
21,9.8557,0,17.9282,0,0,0,0,0,3.49877,5.25233,3.16206,0.000133613,0.000133613,0.000133613
22,10.3498,0,17.9155,0,0,0,0,0,3.31611,5.31913,3.23176,0.000138562,0.000138562,0.000138562
23,10.8679,0,17.7472,0,0,0,0,0,3.31611,5.31913,3.23176,0.000143346,0.000143346,0.000143346
24,11.3197,0,17.7471,0,0,0,0,0,3.31611,5.31913,3.23176,0.000147965,0.000147965,0.000147965
25,11.7745,0,17.7432,0,0,0,0,0,3.31611,5.31913,3.23176,0.000152419,0.000152419,0.000152419
26,12.2259,0,17.7469,0,0,0,0,0,3.31611,5.31913,3.23176,0.000156708,0.000156708,0.000156708
27,12.6748,0,17.742,0,0,0,0,0,3.31611,5.31913,3.23176,0.000160832,0.000160832,0.000160832
28,13.1222,0,17.756,0,0,0,0,0,3.31611,5.31913,3.23176,0.000164792,0.000164792,0.000164792
29,13.5799,0,17.7479,0,0,0,0,0,3.31611,5.31913,3.23176,0.000168586,0.000168586,0.000168586
30,14.052,0,17.7459,0,0,0,0,0,3.31611,5.31913,3.23176,0.000172215,0.000172215,0.000172215
31,14.5031,0,17.7603,0,0,0,0,0,3.31611,5.31913,3.23176,0.00017568,0.00017568,0.00017568
32,14.9783,0,17.7487,0,0,0,0,0,3.31611,5.31913,3.23176,0.000178979,0.000178979,0.000178979
33,15.546,0,17.7436,0,0,0,0,0,3.31611,5.31913,3.23176,0.000182114,0.000182114,0.000182114
34,16.0578,0,17.7385,0,0,0,0,0,3.31611,5.31913,3.23176,0.000185083,0.000185083,0.000185083
35,16.5305,0,17.7712,0,0,0,0,0,3.31611,5.31913,3.23176,0.000187888,0.000187888,0.000187888
36,16.9856,0,17.7436,0,0,0,0,0,3.31611,5.31913,3.23176,0.000190528,0.000190528,0.000190528
37,17.4473,0,17.7383,0,0,0,0,0,3.31611,5.31913,3.23176,0.000193003,0.000193003,0.000193003
38,17.9031,0,17.7454,0,0,0,0,0,3.31611,5.31913,3.23176,0.000195313,0.000195313,0.000195313
39,18.3622,0,17.734,0,0,0,0,0,3.31611,5.31913,3.23176,0.000197458,0.000197458,0.000197458
40,18.8239,0,17.7505,0,0,0,0,0,3.31611,5.31913,3.23176,0.000199438,0.000199438,0.000199438
41,19.3128,0,17.7637,0,0,0,0,0,3.31611,5.31913,3.23176,0.000201253,0.000201253,0.000201253
42,19.8351,0,17.7463,0,0,0,0,0,3.31611,5.31913,3.23176,0.000202903,0.000202903,0.000202903
43,20.3624,0,17.7554,0,0,0,0,0,3.31611,5.31913,3.23176,0.000204388,0.000204388,0.000204388
44,20.8789,0,17.7174,0,0,0,0,0,3.31611,5.31913,3.23176,0.000205709,0.000205709,0.000205709
45,21.4198,0,17.7459,0,0,0,0,0,3.31611,5.31913,3.23176,0.000206864,0.000206864,0.000206864
46,21.9667,0,17.7458,0,0,0,0,0,3.31611,5.31913,3.23176,0.000207854,0.000207854,0.000207854
47,22.4891,0,17.7148,0,0,0,0,0,3.31611,5.31913,3.23176,0.00020868,0.00020868,0.00020868
48,23.0533,0,17.7545,0,0,0,0,0,3.31611,5.31913,3.23176,0.00020934,0.00020934,0.00020934
49,23.5269,0,17.7436,0,0,0,0,0,3.31611,5.31913,3.23176,0.000209836,0.000209836,0.000209836
50,23.9769,0,17.7454,0,0,0,0,0,3.31611,5.31913,3.23176,0.000210167,0.000210167,0.000210167
51,24.4328,0,17.735,0,0,0,0,0,3.31611,5.31913,3.23176,0.000210332,0.000210332,0.000210332
52,24.9675,0,17.7443,0,0,0,0,0,3.31611,5.31913,3.23176,0.000210333,0.000210333,0.000210333
53,25.5055,0,17.7801,0,0,0,0,0,3.31611,5.31913,3.23176,0.000210169,0.000210169,0.000210169
54,26.0082,0,17.7394,0,0,0,0,0,3.31611,5.31913,3.23176,0.00020984,0.00020984,0.00020984
55,26.4842,0,17.7348,0,0,0,0,0,3.31611,5.31913,3.23176,0.000209346,0.000209346,0.000209346
56,26.9655,0,17.7511,0,0,0,0,0,3.31611,5.31913,3.23176,0.000208687,0.000208687,0.000208687
57,27.4472,0,17.7388,0,0,0,0,0,3.31611,5.31913,3.23176,0.000207863,0.000207863,0.000207863
58,27.959,0,17.7529,0,0,0,0,0,3.31611,5.31913,3.23176,0.000206875,0.000206875,0.000206875
59,28.4312,0,17.744,0,0,0,0,0,3.31611,5.31913,3.23176,0.000205721,0.000205721,0.000205721
60,28.9307,0,17.7442,0,0,0,0,0,3.86189,5.29635,3.4695,0.000204402,0.000204402,0.000204402
61,29.3921,0,17.5534,0,0,0,0,0,3.86189,5.29635,3.4695,0.000202919,0.000202919,0.000202919
62,29.8484,0,17.571,0,0,0,0,0,3.86189,5.29635,3.4695,0.00020127,0.00020127,0.00020127
63,30.3036,0,17.5652,0,0,0,0,0,3.86189,5.29635,3.4695,0.000199457,0.000199457,0.000199457
64,30.7736,0,17.5725,0,0,0,0,0,3.86189,5.29635,3.4695,0.000197478,0.000197478,0.000197478
65,31.2176,0,17.5779,0,0,0,0,0,3.86189,5.29635,3.4695,0.000195335,0.000195335,0.000195335
66,31.6718,0,17.5805,0,0,0,0,0,3.86189,5.29635,3.4695,0.000193027,0.000193027,0.000193027
67,32.1251,0,17.569,0,0,0,0,0,3.86189,5.29635,3.4695,0.000190554,0.000190554,0.000190554
68,32.5749,0,17.5623,0,0,0,0,0,3.86189,5.29635,3.4695,0.000187916,0.000187916,0.000187916
69,33.033,0,17.5661,0,0,0,0,0,3.86189,5.29635,3.4695,0.000185113,0.000185113,0.000185113
70,33.4823,0,17.5879,0,0,0,0,0,3.86189,5.29635,3.4695,0.000182145,0.000182145,0.000182145
71,33.9378,0,17.5688,0,0,0,0,0,3.86189,5.29635,3.4695,0.000179012,0.000179012,0.000179012
72,34.3945,0,17.5834,0,0,0,0,0,3.86189,5.29635,3.4695,0.000175714,0.000175714,0.000175714
73,34.8637,0,17.5597,0,0,0,0,0,3.86189,5.29635,3.4695,0.000172251,0.000172251,0.000172251
74,35.3176,0,17.548,0,0,0,0,0,3.86189,5.29635,3.4695,0.000168623,0.000168623,0.000168623
75,35.7666,0,17.5723,0,0,0,0,0,3.86189,5.29635,3.4695,0.000164831,0.000164831,0.000164831
76,36.2143,0,17.5752,0,0,0,0,0,3.86189,5.29635,3.4695,0.000160873,0.000160873,0.000160873
77,36.6708,0,17.5708,0,0,0,0,0,3.86189,5.29635,3.4695,0.000156751,0.000156751,0.000156751
78,37.1217,0,17.5842,0,0,0,0,0,3.86189,5.29635,3.4695,0.000152463,0.000152463,0.000152463
79,37.6213,0,17.5757,0,0,0,0,0,3.86189,5.29635,3.4695,0.000148011,0.000148011,0.000148011
80,38.0705,0,17.5721,0,0,0,0,0,3.86189,5.29635,3.4695,0.000143393,0.000143393,0.000143393
81,38.5206,0,17.569,0,0,0,0,0,3.86189,5.29635,3.4695,0.000138611,0.000138611,0.000138611
82,38.9757,0,17.5758,0,0,0,0,0,3.86189,5.29635,3.4695,0.000133664,0.000133664,0.000133664
83,39.4308,0,17.5627,0,0,0,0,0,3.86189,5.29635,3.4695,0.000128552,0.000128552,0.000128552
84,39.8777,0,17.5787,0,0,0,0,0,3.86189,5.29635,3.4695,0.000123275,0.000123275,0.000123275
85,40.3306,0,17.5715,0,0,0,0,0,3.86189,5.29635,3.4695,0.000117833,0.000117833,0.000117833
86,40.7762,0,17.5621,0,0,0,0,0,3.86189,5.29635,3.4695,0.000112226,0.000112226,0.000112226
87,41.2298,0,17.5712,0,0,0,0,0,3.86189,5.29635,3.4695,0.000106454,0.000106454,0.000106454
88,41.6962,0,17.5615,0,0,0,0,0,3.86189,5.29635,3.4695,0.000100517,0.000100517,0.000100517
89,42.1565,0,17.5679,0,0,0,0,0,3.86189,5.29635,3.4695,9.44156e-05,9.44156e-05,9.44156e-05
90,42.6193,0,17.5744,0,0,0,0,0,3.86189,5.29635,3.4695,8.81489e-05,8.81489e-05,8.81489e-05
91,43.0823,0,17.5742,0,0,0,0,0,3.86189,5.29635,3.4695,8.17173e-05,8.17173e-05,8.17173e-05
92,43.5416,0,17.5918,0,0,0,0,0,3.86189,5.29635,3.4695,7.51208e-05,7.51208e-05,7.51208e-05
93,44,0,17.5581,0,0,0,0,0,3.86189,5.29635,3.4695,6.83593e-05,6.83593e-05,6.83593e-05
94,44.4725,0,17.569,0,0,0,0,0,3.86189,5.29635,3.4695,6.14329e-05,6.14329e-05,6.14329e-05
95,44.931,0,17.5832,0,0,0,0,0,3.86189,5.29635,3.4695,5.43416e-05,5.43416e-05,5.43416e-05
96,45.3936,0,17.5825,0,0,0,0,0,3.86189,5.29635,3.4695,4.70853e-05,4.70853e-05,4.70853e-05
97,45.8581,0,17.5829,0,0,0,0,0,3.86189,5.29635,3.4695,3.96641e-05,3.96641e-05,3.96641e-05
98,46.3529,0,17.5761,0,0,0,0,0,3.86189,5.29635,3.4695,3.2078e-05,3.2078e-05,3.2078e-05
99,46.8384,0,17.5755,0,0,0,0,0,3.86189,5.29635,3.4695,2.43269e-05,2.43269e-05,2.43269e-05
100,47.3162,0,17.5707,0,0,0,0,0,3.86189,5.29635,3.4695,1.64109e-05,1.64109e-05,1.64109e-05
